,customer_id,gender,age,payment_method
48234,C203219,Male,24.0,Cash
48235,C264876,Female,18.0,Cash
48236,C152409,Female,58.0,Debit Card
48237,C137064,Female,29.0,Credit Card
48238,C949703,Male,38.0,Cash
48239,C314085,Male,47.0,Debit Card
48240,C602834,Male,21.0,Credit Card
48241,C221887,Male,60.0,Cash
48242,C104382,Male,58.0,Debit Card
48243,C107212,Male,67.0,Cash
48244,C869882,Male,55.0,Credit Card
48245,C319958,Male,25.0,Debit Card
48246,C191832,Male,65.0,Credit Card
48247,C286176,Female,37.0,Cash
48248,C255262,Male,49.0,Credit Card
48249,C296457,Male,30.0,Cash
48250,C173087,Male,58.0,Cash
48251,C144656,Female,46.0,Debit Card
48252,C319595,Male,31.0,Debit Card
48253,C277566,Female,54.0,Cash
48254,C655384,Male,48.0,Cash
48255,C320675,Male,53.0,Cash
48256,C582237,Female,63.0,Cash
48257,C308049,Female,38.0,Credit Card
48258,C627336,Male,34.0,Credit Card
48259,C202238,Female,44.0,Cash
48260,C121007,Female,37.0,Cash
48261,C193292,Female,55.0,Cash
48262,C854938,Female,50.0,Credit Card
48263,C619390,Female,46.0,Debit Card
48264,C238096,Female,53.0,Credit Card
48265,C862679,Male,55.0,Debit Card
48266,C106854,Female,67.0,Credit Card
48267,C123575,Male,61.0,Cash
48268,C139407,Female,35.0,Credit Card
48269,C182563,Female,35.0,Credit Card
48270,C106567,Male,64.0,Debit Card
48271,C240074,Male,69.0,Credit Card
48272,C212842,Male,61.0,Credit Card
48273,C200154,Female,20.0,Credit Card
48274,C137617,Female,67.0,Debit Card
48275,C885022,Female,32.0,Cash
48276,C971127,Female,31.0,Debit Card
48277,C974854,Female,41.0,Cash
48278,C912630,Male,46.0,Cash
48279,C276692,Male,31.0,Credit Card
48280,C202723,Female,59.0,Credit Card
48281,C317890,Male,57.0,Credit Card
48282,C163431,Male,51.0,Cash
48283,C813759,Male,18.0,Cash
48284,C137100,Female,57.0,Credit Card
48285,C245445,Female,61.0,Cash
48286,C125824,Female,58.0,Credit Card
48287,C504350,Male,31.0,Cash
48288,C173156,Female,42.0,Cash
48289,C138771,Female,47.0,Cash
48290,C169391,Female,60.0,Credit Card
48291,C389093,Female,22.0,Cash
48292,C251412,Female,64.0,Cash
48293,C242825,Male,68.0,Credit Card
48294,C981061,Male,48.0,Cash
48295,C437411,Female,39.0,Cash
48296,C329058,Female,28.0,Cash
48297,C775423,Female,23.0,Credit Card
48298,C778569,Male,64.0,Cash
48299,C289130,Female,51.0,Credit Card
48300,C119687,Female,22.0,Cash
48301,C388470,Male,19.0,Credit Card
48302,C250439,Female,19.0,Cash
48303,C994454,Female,25.0,Credit Card
48304,C320549,Female,66.0,Debit Card
48305,C996981,Male,66.0,Credit Card
48306,C332104,Male,57.0,Credit Card
48307,C129833,Female,35.0,Debit Card
48308,C192543,Male,54.0,Credit Card
48309,C366859,Male,25.0,Credit Card
48310,C323472,Female,40.0,Credit Card
48311,C210926,Female,21.0,Cash
48312,C232362,Male,50.0,Cash
48313,C270057,Female,65.0,Credit Card
48314,C291924,Male,30.0,Cash
48315,C289151,Female,22.0,Cash
48316,C136764,Male,30.0,Cash
48317,C184552,Male,43.0,Credit Card
48318,C477416,Female,58.0,Cash
48319,C816809,Male,51.0,Credit Card
48320,C296121,Male,68.0,Cash
48321,C226123,Female,58.0,Cash
48322,C286775,Male,18.0,Debit Card
48323,C198924,Male,47.0,Cash
48324,C235387,Female,47.0,Debit Card
48325,C369373,Male,18.0,Cash
48326,C524856,Male,39.0,Cash
48327,C189911,Female,40.0,Credit Card
48328,C112480,Female,33.0,Cash
48329,C323650,Female,54.0,Cash
48330,C297809,Female,68.0,Cash
48331,C257627,Female,45.0,Credit Card
48332,C974634,Female,37.0,Cash
48333,C583526,Female,62.0,Cash
48334,C280013,Female,29.0,Credit Card
48335,C333389,Male,57.0,Cash
48336,C319573,Male,56.0,Credit Card
48337,C246425,Female,50.0,Credit Card
48338,C196592,Female,66.0,Credit Card
48339,C263134,Male,19.0,Debit Card
48340,C320425,Female,63.0,Debit Card
48341,C171478,Female,54.0,Cash
48342,C274429,Male,47.0,Debit Card
48343,C160563,Female,54.0,Cash
48344,C294543,Female,69.0,Cash
48345,C172549,Female,47.0,Cash
48346,C952877,Male,64.0,Cash
48347,C512141,Male,56.0,Cash
48348,C624861,Female,23.0,Credit Card
48349,C192785,Male,56.0,Debit Card
48350,C306563,Female,34.0,Cash
48351,C188732,Male,60.0,Credit Card
48352,C666500,Female,57.0,Cash
48353,C316513,Female,43.0,Credit Card
48354,C648868,Female,56.0,Cash
48355,C184992,Male,48.0,Debit Card
48356,C267185,Female,62.0,Cash
48357,C229236,Male,33.0,Cash
48358,C724286,Female,69.0,Cash
48359,C856978,Female,48.0,Debit Card
48360,C215372,Male,42.0,Debit Card
48361,C160442,Male,36.0,Credit Card
48362,C168941,Female,39.0,Cash
48363,C295177,Female,26.0,Credit Card
48364,C423052,Female,36.0,Cash
48365,C763084,Male,36.0,Cash
48366,C655478,Female,20.0,Cash
48367,C310312,Female,20.0,Credit Card
48368,C673311,Female,62.0,Cash
48369,C101001,Male,29.0,Cash
48370,C181182,Female,53.0,Cash
48371,C103201,Female,18.0,Cash
48372,C259370,Female,20.0,Cash
48373,C335253,Female,48.0,Debit Card
48374,C194375,Female,35.0,Cash
48375,C764349,Male,27.0,Cash
48376,C130854,Male,34.0,Credit Card
48377,C302069,Female,53.0,Cash
48378,C167495,Male,24.0,Credit Card
48379,C564609,Female,38.0,Cash
48380,C261899,Male,46.0,Cash
48381,C127590,Female,59.0,Credit Card
48382,C624526,Female,39.0,Cash
48383,C124360,Male,42.0,Debit Card
48384,C299965,Female,53.0,Cash
48385,C625519,Female,66.0,Cash
48386,C226396,Female,55.0,Debit Card
48387,C476166,Female,68.0,Credit Card
48388,C200531,Female,27.0,Credit Card
48389,C306277,Female,48.0,Cash
48390,C283541,Male,62.0,Cash
48391,C203993,Female,25.0,Credit Card
48392,C621375,Female,34.0,Cash
48393,C184819,Female,26.0,Credit Card
48394,C286499,Female,59.0,Cash
48395,C201825,Male,24.0,Debit Card
48396,C229140,Female,28.0,Cash
48397,C324919,Female,18.0,Credit Card
48398,C929033,Male,61.0,Credit Card
48399,C284772,Female,69.0,Debit Card
48400,C153818,Female,64.0,Debit Card
48401,C326319,Male,60.0,Cash
48402,C174325,Female,24.0,Debit Card
48403,C212486,Male,24.0,Cash
48404,C276373,Female,29.0,Cash
48405,C252144,Male,60.0,Credit Card
48406,C169653,Male,48.0,Credit Card
48407,C432327,Male,29.0,Debit Card
48408,C128642,Female,36.0,Credit Card
48409,C321154,Female,21.0,Credit Card
48410,C394676,Female,32.0,Credit Card
48411,C318795,Female,47.0,Cash
48412,C144601,Female,37.0,Cash
48413,C453024,Female,54.0,Credit Card
48414,C304946,Male,45.0,Cash
48415,C175654,Female,68.0,Debit Card
48416,C672133,Female,21.0,Cash
48417,C296007,Female,47.0,Debit Card
48418,C216928,Female,45.0,Credit Card
48419,C303426,Male,35.0,Cash
48420,C128382,Male,44.0,Credit Card
48421,C161884,Female,20.0,Cash
48422,C677676,Male,59.0,Credit Card
48423,C258924,Female,58.0,Cash
48424,C400253,Male,57.0,Credit Card
48425,C143832,Female,26.0,Credit Card
48426,C101138,Female,24.0,Cash
48427,C129877,Female,57.0,Debit Card
48428,C155550,Female,30.0,Credit Card
48429,C105181,Male,29.0,Credit Card
48430,C871112,Female,64.0,Debit Card
48431,C336189,Female,50.0,Credit Card
48432,C123499,Female,49.0,Cash
48433,C251662,Female,24.0,Cash
48434,C817817,Male,24.0,Credit Card
48435,C123434,Female,68.0,Credit Card
48436,C119762,Female,46.0,Debit Card
48437,C400448,Male,27.0,Cash
48438,C849417,Female,45.0,Credit Card
48439,C208909,Female,58.0,Debit Card
48440,C142344,Female,25.0,Credit Card
48441,C215229,Female,51.0,Cash
48442,C388909,Female,43.0,Cash
48443,C498243,Female,65.0,Debit Card
48444,C905915,Female,47.0,Credit Card
48445,C293243,Male,20.0,Credit Card
48446,C216324,Female,28.0,Debit Card
48447,C208230,Female,46.0,Cash
48448,C675785,Female,19.0,Credit Card
48449,C791353,Female,48.0,Credit Card
48450,C118311,Male,31.0,Cash
48451,C254802,Female,19.0,Credit Card
48452,C246714,Female,37.0,Cash
48453,C200583,Female,26.0,Credit Card
48454,C279874,Female,63.0,Cash
48455,C236640,Female,33.0,Cash
48456,C368717,Female,64.0,Credit Card
48457,C335821,Female,48.0,Credit Card
48458,C291279,Male,55.0,Credit Card
48459,C212525,Male,65.0,Debit Card
48460,C288834,Male,61.0,Cash
48461,C177536,Female,49.0,Cash
48462,C151477,Female,34.0,Debit Card
48463,C950630,Male,66.0,Cash
48464,C169884,Female,44.0,Cash
48465,C520090,Female,47.0,Debit Card
48466,C180033,Female,22.0,Credit Card
48467,C111453,Female,33.0,Cash
48468,C152283,Male,61.0,Cash
48469,C233369,Male,29.0,Cash
48470,C132225,Female,28.0,Cash
48471,C138827,Female,39.0,Cash
48472,C614701,Male,27.0,Cash
48473,C218971,Female,26.0,Cash
48474,C459765,Female,68.0,Cash
48475,C362584,Female,38.0,Cash
48476,C885623,Male,35.0,Cash
48477,C106843,Female,28.0,Debit Card
48478,C169851,Male,27.0,Cash
48479,C251181,Male,27.0,Credit Card
48480,C178147,Female,53.0,Cash
48481,C305640,Female,25.0,Cash
48482,C112882,Female,47.0,Credit Card
48483,C206725,Male,41.0,Credit Card
48484,C195548,Male,50.0,Credit Card
48485,C998094,Female,53.0,Cash
48486,C231204,Male,45.0,Cash
48487,C281607,Female,40.0,Cash
48488,C773051,Male,44.0,Cash
48489,C298745,Female,57.0,Cash
48490,C335070,Male,69.0,Debit Card
48491,C228757,Male,29.0,Cash
48492,C847757,Female,48.0,Cash
48493,C291827,Female,20.0,Debit Card
48494,C259110,Female,61.0,Debit Card
48495,C159222,Female,57.0,Credit Card
48496,C256210,Female,65.0,Credit Card
48497,C325510,Male,35.0,Credit Card
48498,C990839,Female,46.0,Cash
48499,C194859,Female,20.0,Cash
48500,C485992,Female,52.0,Cash
48501,C823060,Female,39.0,Cash
48502,C233790,Male,28.0,Credit Card
48503,C256972,Female,25.0,Cash
48504,C233183,Female,50.0,Debit Card
48505,C466247,Male,65.0,Credit Card
48506,C309948,Female,34.0,Debit Card
48507,C811914,Female,36.0,Debit Card
48508,C160409,Male,43.0,Credit Card
48509,C522442,Female,23.0,Cash
48510,C284661,Male,45.0,Credit Card
48511,C219328,Male,25.0,Debit Card
48512,C154505,Female,21.0,Cash
48513,C273262,Male,18.0,Cash
48514,C111027,Male,68.0,Credit Card
48515,C161267,Male,48.0,Cash
48516,C625607,Male,67.0,Credit Card
48517,C750811,Male,60.0,Credit Card
48518,C318979,Female,42.0,Cash
48519,C594835,Female,36.0,Credit Card
48520,C171326,Female,65.0,Cash
48521,C944278,Male,41.0,Cash
48522,C272881,Male,53.0,Cash
48523,C786333,Female,24.0,Credit Card
48524,C272992,Female,37.0,Cash
48525,C214334,Male,44.0,Cash
48526,C103138,Male,43.0,Cash
48527,C327877,Female,61.0,Credit Card
48528,C594224,Male,29.0,Cash
48529,C217935,Male,21.0,Cash
48530,C205536,Female,27.0,Cash
48531,C315161,Female,64.0,Cash
48532,C131005,Male,62.0,Cash
48533,C691819,Male,67.0,Debit Card
48534,C115995,Male,23.0,Credit Card
48535,C559797,Female,54.0,Cash
48536,C200771,Female,39.0,Credit Card
48537,C863426,Male,57.0,Cash
48538,C224477,Male,27.0,Cash
48539,C135823,Male,61.0,Credit Card
48540,C100067,Female,62.0,Cash
48541,C204749,Female,23.0,Credit Card
48542,C937455,Female,50.0,Cash
48543,C286060,Female,32.0,Cash
48544,C243509,Male,22.0,Credit Card
48545,C363563,Male,21.0,Cash
48546,C190025,Female,38.0,Credit Card
48547,C794433,Female,41.0,Cash
48548,C150035,Female,42.0,Debit Card
48549,C132940,Male,50.0,Debit Card
48550,C236682,Male,45.0,Credit Card
48551,C309479,Male,42.0,Cash
48552,C348230,Male,46.0,Credit Card
48553,C619904,Male,18.0,Cash
48554,C871346,Female,50.0,Credit Card
48555,C504796,Male,58.0,Cash
48556,C418105,Male,69.0,Cash
48557,C288755,Female,36.0,Cash
48558,C524041,Female,38.0,Credit Card
48559,C556219,Female,30.0,Cash
48560,C203757,Female,31.0,Cash
48561,C284761,Male,26.0,Debit Card
48562,C306299,Male,51.0,Cash
48563,C259044,Male,19.0,Debit Card
48564,C967964,Male,67.0,Cash
48565,C238359,Male,49.0,Credit Card
48566,C176639,Female,48.0,Debit Card
48567,C215151,Female,28.0,Credit Card
48568,C420179,Male,52.0,Debit Card
48569,C603492,Male,65.0,Debit Card
48570,C299373,Female,57.0,Cash
48571,C274116,Male,48.0,Debit Card
48572,C279044,Male,37.0,Credit Card
48573,C300868,Female,46.0,Credit Card
48574,C262920,Female,19.0,Debit Card
48575,C389317,Female,68.0,Credit Card
48576,C248497,Female,49.0,Cash
48577,C170160,Female,35.0,Debit Card
48578,C208534,Male,63.0,Credit Card
48579,C225619,Female,51.0,Credit Card
48580,C324795,Male,29.0,Cash
48581,C320917,Female,33.0,Debit Card
48582,C274976,Male,41.0,Cash
48583,C737838,Female,58.0,Credit Card
48584,C136162,Male,42.0,Cash
48585,C241518,Male,24.0,Credit Card
48586,C205317,Female,30.0,Debit Card
48587,C957832,Male,67.0,Cash
48588,C139411,Male,47.0,Cash
48589,C295194,Male,43.0,Credit Card
48590,C300198,Male,45.0,Credit Card
48591,C714830,Female,30.0,Debit Card
48592,C704921,Female,68.0,Cash
48593,C150373,Male,39.0,Credit Card
48594,C162229,Female,42.0,Cash
48595,C102942,Male,64.0,Credit Card
48596,C502614,Female,41.0,Cash
48597,C825263,Female,66.0,Cash
48598,C952283,Female,54.0,Credit Card
48599,C285024,Female,20.0,Debit Card
48600,C983525,Female,38.0,Cash
48601,C182129,Male,32.0,Cash
48602,C206343,Female,58.0,Debit Card
48603,C351037,Female,24.0,Credit Card
48604,C858404,Female,61.0,Cash
48605,C946587,Male,45.0,Cash
48606,C116043,Female,32.0,Credit Card
48607,C516916,Male,69.0,Credit Card
48608,C109941,Female,42.0,Debit Card
48609,C322059,Male,53.0,Cash
48610,C108101,Female,46.0,Credit Card
48611,C796130,Male,50.0,Cash
48612,C153401,Female,18.0,Credit Card
48613,C113190,Female,64.0,Cash
48614,C274789,Female,57.0,Cash
48615,C686917,Male,54.0,Cash
48616,C501574,Female,69.0,Credit Card
48617,C142865,Female,45.0,Cash
48618,C282842,Male,44.0,Credit Card
48619,C332971,Female,64.0,Cash
48620,C334500,Female,23.0,Credit Card
48621,C142858,Male,18.0,Cash
48622,C119934,Male,38.0,Debit Card
48623,C237231,Female,42.0,Credit Card
48624,C758638,Female,46.0,Cash
48625,C290860,Male,22.0,Cash
48626,C120642,Female,20.0,Cash
48627,C228205,Male,62.0,Debit Card
48628,C283643,Male,68.0,Debit Card
48629,C306138,Female,25.0,Credit Card
48630,C322850,Male,60.0,Debit Card
48631,C124034,Male,66.0,Debit Card
48632,C131806,Female,54.0,Credit Card
48633,C201889,Female,61.0,Cash
48634,C284096,Female,64.0,Cash
48635,C175192,Female,53.0,Credit Card
48636,C133716,Female,66.0,Cash
48637,C974505,Female,55.0,Cash
48638,C380912,Female,57.0,Debit Card
48639,C230940,Female,18.0,Credit Card
48640,C186306,Male,18.0,Debit Card
48641,C280471,Female,37.0,Cash
48642,C322025,Female,21.0,Debit Card
48643,C221332,Female,59.0,Credit Card
48644,C125744,Female,36.0,Cash
48645,C254966,Male,44.0,Credit Card
48646,C321008,Female,33.0,Credit Card
48647,C305090,Male,66.0,Cash
48648,C599308,Female,61.0,Cash
48649,C303489,Male,23.0,Credit Card
48650,C306710,Female,48.0,Credit Card
48651,C196804,Male,21.0,Debit Card
48652,C116652,Female,38.0,Credit Card
48653,C316507,Male,64.0,Credit Card
48654,C133818,Male,42.0,Debit Card
48655,C366129,Female,56.0,Debit Card
48656,C783766,Female,46.0,Cash
48657,C317849,Male,52.0,Cash
48658,C192647,Female,65.0,Cash
48659,C240177,Female,19.0,Credit Card
48660,C276902,Female,43.0,Credit Card
48661,C268550,Female,45.0,Credit Card
48662,C327333,Female,46.0,Credit Card
48663,C207255,Female,69.0,Debit Card
48664,C292273,Male,27.0,Debit Card
48665,C221844,Male,47.0,Credit Card
48666,C241978,Female,39.0,Cash
48667,C177690,Female,57.0,Credit Card
48668,C443065,Female,37.0,Cash
48669,C166632,Male,35.0,Cash
48670,C139155,Female,34.0,Cash
48671,C912709,Male,41.0,Cash
48672,C288107,Male,51.0,Cash
48673,C224268,Female,56.0,Debit Card
48674,C644021,Female,33.0,Cash
48675,C624807,Female,33.0,Cash
48676,C241821,Female,39.0,Debit Card
48677,C613006,Female,64.0,Credit Card
48678,C279054,Male,32.0,Credit Card
48679,C226034,Male,53.0,Cash
48680,C976462,Male,43.0,Credit Card
48681,C314379,Female,64.0,Credit Card
48682,C310515,Male,28.0,Cash
48683,C657870,Male,60.0,Debit Card
48684,C319098,Male,31.0,Credit Card
48685,C297303,Female,57.0,Cash
48686,C193699,Female,38.0,Credit Card
48687,C143678,Female,21.0,Cash
48688,C237552,Female,49.0,Credit Card
48689,C159484,Female,59.0,Cash
48690,C614217,Female,51.0,Cash
48691,C170818,Female,43.0,Cash
48692,C216533,Female,30.0,Cash
48693,C277133,Male,37.0,Cash
48694,C181366,Female,61.0,Cash
48695,C988655,Female,64.0,Credit Card
48696,C427750,Female,55.0,Cash
48697,C117101,Male,35.0,Cash
48698,C635628,Male,32.0,Debit Card
48699,C121831,Male,43.0,Credit Card
48700,C209752,Female,68.0,Cash
48701,C299806,Male,30.0,Debit Card
48702,C280975,Female,24.0,Cash
48703,C123690,Female,20.0,Credit Card
48704,C316881,Female,48.0,Credit Card
48705,C440740,Female,30.0,Cash
48706,C206618,Male,57.0,Cash
48707,C651694,Female,28.0,Credit Card
48708,C332594,Male,50.0,Credit Card
48709,C331062,Female,52.0,Credit Card
48710,C198593,Male,59.0,Debit Card
48711,C209772,Male,67.0,Cash
48712,C102531,Female,49.0,Debit Card
48713,C274395,Female,40.0,Cash
48714,C950020,Male,48.0,Cash
48715,C122758,Male,59.0,Cash
48716,C307118,Female,35.0,Credit Card
48717,C322867,Female,25.0,Cash
48718,C203203,Female,25.0,Cash
48719,C205096,Male,62.0,Debit Card
48720,C710601,Male,58.0,Cash
48721,C170166,Female,23.0,Cash
48722,C292330,Female,24.0,Debit Card
48723,C486824,Female,66.0,Cash
48724,C672168,Male,18.0,Credit Card
48725,C282224,Male,22.0,Debit Card
48726,C111675,Male,27.0,Credit Card
48727,C334582,Female,24.0,Cash
48728,C312822,Female,25.0,Debit Card
48729,C104902,Female,49.0,Cash
48730,C136630,Female,54.0,Debit Card
48731,C269549,Male,41.0,Debit Card
48732,C152850,Female,60.0,Cash
48733,C546501,Male,46.0,Cash
48734,C250733,Male,46.0,Cash
48735,C105288,Female,23.0,Cash
48736,C201544,Female,60.0,Cash
48737,C240224,Female,32.0,Cash
48738,C793960,Female,59.0,Credit Card
48739,C667811,Female,46.0,Credit Card
48740,C948972,Male,68.0,Debit Card
48741,C181418,Female,66.0,Credit Card
48742,C242056,Female,39.0,Cash
48743,C545351,Female,19.0,Credit Card
48744,C321379,Female,53.0,Cash
48745,C252520,Male,27.0,Cash
48746,C612909,Female,63.0,Cash
48747,C264017,Male,63.0,Credit Card
48748,C380502,Male,44.0,Cash
48749,C113218,Female,24.0,Credit Card
48750,C137718,Male,24.0,Credit Card
48751,C604791,Male,56.0,Credit Card
48752,C297016,Female,30.0,Credit Card
48753,C106071,Female,22.0,Credit Card
48754,C464063,Female,44.0,Debit Card
48755,C456755,Female,23.0,Credit Card
48756,C373847,Female,62.0,Cash
48757,C460236,Female,50.0,Credit Card
48758,C225602,Male,44.0,Cash
48759,C193340,Female,24.0,Cash
48760,C125307,Female,53.0,Debit Card
48761,C259649,Female,56.0,Cash
48762,C212793,Male,69.0,Credit Card
48763,C123106,Female,49.0,Credit Card
48764,C277510,Female,24.0,Credit Card
48765,C750897,Female,24.0,Cash
48766,C209063,Male,36.0,Credit Card
48767,C112758,Male,57.0,Debit Card
48768,C301566,Female,43.0,Cash
48769,C125586,Female,19.0,Cash
48770,C781955,Male,34.0,Cash
48771,C188624,Female,43.0,Credit Card
48772,C648306,Male,22.0,Debit Card
48773,C289224,Male,65.0,Cash
48774,C651934,Male,18.0,Cash
48775,C263498,Female,53.0,Debit Card
48776,C160102,Male,48.0,Credit Card
48777,C300377,Female,49.0,Cash
48778,C257025,Female,46.0,Credit Card
48779,C141184,Male,43.0,Cash
48780,C110102,Female,23.0,Credit Card
48781,C152076,Male,57.0,Debit Card
48782,C395741,Female,51.0,Cash
48783,C194047,Female,51.0,Cash
48784,C271534,Male,63.0,Cash
48785,C156656,Male,59.0,Credit Card
48786,C181076,Male,47.0,Cash
48787,C187857,Female,25.0,Cash
48788,C147575,Male,41.0,Debit Card
48789,C654736,Female,34.0,Debit Card
48790,C301652,Female,19.0,Cash
48791,C282572,Female,68.0,Cash
48792,C283484,Female,48.0,Credit Card
48793,C309039,Male,62.0,Credit Card
48794,C280982,Male,58.0,Debit Card
